40 -5
13 -13

184 -23
61 -61

328 -41
109 -109

472 -59
157 -157

616 -77
205 -205

760 -95
253 -253

904 -113
301 -301

1048 -131
349 -349

1192 -149
397 -397

1336 -167
445 -445

1480 -185
493 -493

1624 -203
541 -541

1768 -221
589 -589

1912 -239
637 -637

2056 -257
685 -685

2200 -275
733 -733

2344 -293
781 -781

2488 -311
829 -829

2632 -329
877 -877

2776 -347
925 -925

2920 -365
973 -973

3064 -383
1021 -1021

3208 -401
1069 -1069

3352 -419
1117 -1117

3496 -437
1165 -1165

3640 -455
1213 -1213

3784 -473
1261 -1261

3928 -491
1309 -1309

4072 -509
1357 -1357

4216 -527
1405 -1405

4360 -545
1453 -1453

4504 -563
1501 -1501

4648 -581
1549 -1549

4792 -599
1597 -1597

4936 -617
1645 -1645

5080 -635
1693 -1693

5224 -653
1741 -1741

5368 -671
1789 -1789

5512 -689
1837 -1837

5656 -707
1885 -1885

5800 -725
1933 -1933

5944 -743
1981 -1981

6088 -761
2029 -2029

6232 -779
2077 -2077

6376 -797
2125 -2125

6520 -815
2173 -2173

6664 -833
2221 -2221

6808 -851
2269 -2269

6952 -869
2317 -2317

7096 -887
2365 -2365

7240 -905
2413 -2413

7384 -923
2461 -2461

7528 -941
2509 -2509

7672 -959
2557 -2557

7816 -977
2605 -2605

7960 -995
2653 -2653

8104 -1013
2701 -2701

8248 -1031
2749 -2749

8392 -1049
2797 -2797

8536 -1067
2845 -2845

8680 -1085
2893 -2893

8824 -1103
2941 -2941

8968 -1121
2989 -2989

9112 -1139
3037 -3037

9256 -1157
3085 -3085

9400 -1175
3133 -3133

9544 -1193
3181 -3181

9688 -1211
3229 -3229

9832 -1229
3277 -3277

9976 -1247
3325 -3325

10120 -1265
3373 -3373

10264 -1283
3421 -3421

10408 -1301
3469 -3469

10552 -1319
3517 -3517

10696 -1337
3565 -3565

10840 -1355
3613 -3613

10984 -1373
3661 -3661

11128 -1391
3709 -3709

11272 -1409
3757 -3757

11416 -1427
3805 -3805

11560 -1445
3853 -3853

11704 -1463
3901 -3901

11848 -1481
3949 -3949

11992 -1499
3997 -3997

12136 -1517
4045 -4045

12280 -1535
4093 -4093

12424 -1553
4141 -4141

12568 -1571
4189 -4189

12712 -1589
4237 -4237

12856 -1607
4285 -4285

13000 -1625
4333 -4333

13144 -1643
4381 -4381

13288 -1661
4429 -4429

13432 -1679
4477 -4477

13576 -1697
4525 -4525

13720 -1715
4573 -4573

13864 -1733
4621 -4621

14008 -1751
4669 -4669

14152 -1769
4717 -4717

14296 -1787
4765 -4765

14440 -1805
4813 -4813

14584 -1823
4861 -4861

14728 -1841
4909 -4909

14872 -1859
4957 -4957

15016 -1877
5005 -5005

15160 -1895
5053 -5053

15304 -1913
5101 -5101

15448 -1931
5149 -5149

15592 -1949
5197 -5197

15736 -1967
5245 -5245

15880 -1985
5293 -5293

