 3632  -227
 7264  -227
14528  -227
29056  -227
58112  -227
116224  -227

  233  -233
  466  -233
  932  -233
 1864  -233
 3728  -233
 7456  -233
14912  -233
29824  -233
59648  -233
119296  -233

  239  -239
  478  -239
  956  -239
 1912  -239
 3824  -239
 7648  -239
15296  -239
30592  -239
61184  -239
122368  -239

  245  -245
  490  -245
  980  -245
 1960  -245
 3920  -245
 7840  -245
15680  -245
31360  -245
62720  -245
125440  -245

  251  -251
  502  -251
 1004  -251
 2008  -251
 4016  -251
 8032  -251
16064  -251
32128  -251
64256  -251
128512  -251

  257  -257
  514  -257
 1028  -257
 2056  -257
 4112  -257
 8224  -257
16448  -257
32896  -257
65792  -257
131584  -257

  263  -263
  526  -263
 1052  -263
 2104  -263
 4208  -263
 8416  -263
16832  -263
33664  -263
67328  -263
134656  -263

  269  -269
  538  -269
 1076  -269
 2152  -269
 4304  -269
 8608  -269
17216  -269
34432  -269
68864  -269
137728  -269

  275  -275
  550  -275
 1100  -275
 2200  -275
 4400  -275
 8800  -275
17600  -275
35200  -275
70400  -275
140800  -275

  281  -281
  562  -281
 1124  -281
 2248  -281
 4496  -281
 8992  -281
17984  -281
35968  -281
71936  -281
143872  -281

  287  -287
  574  -287
 1148  -287
 2296  -287
 4592  -287
 9184  -287
18368  -287
36736  -287
73472  -287
146944  -287

  293  -293
  586  -293
 1172  -293
 2344  -293
 4688  -293
 9376  -293
18752  -293
37504  -293
75008  -293

  299  -299
  598  -299
 1196  -299
 2392  -299
 4784  -299
 9568  -299
19136  -299
38272  -299
76544  -299

  305  -305
  610  -305
 1220  -305
 2440  -305
 4880  -305
 9760  -305
19520  -305
39040  -305
78080  -305

  311  -311
  622  -311
 1244  -311
 2488  -311
 4976  -311
 9952  -311
19904  -311
39808  -311
79616  -311

  317  -317
  634  -317
 1268  -317
 2536  -317
 5072  -317
10144  -317
20288  -317
40576  -317
81152  -317

  323  -323
  646  -323
 1292  -323
 2584  -323
 5168  -323
10336  -323
20672  -323
41344  -323
82688  -323

  329  -329
  658  -329
 1316  -329
 2632  -329
 5264  -329
10528  -329
21056  -329
42112  -329
84224  -329

  335  -335
  670  -335
 1340  -335
 2680  -335
 5360  -335
10720  -335
21440  -335
42880  -335
85760  -335

  341  -341
  682  -341
 1364  -341
 2728  -341
 5456  -341
10912  -341
21824  -341
43648  -341
87296  -341

  347  -347
  694  -347
 1388  -347
 2776  -347
 5552  -347
11104  -347
22208  -347
44416  -347
88832  -347

  353  -353
  706  -353
 1412  -353
 2824  -353
 5648  -353
11296  -353
22592  -353
45184  -353
90368  -353

  359  -359
  718  -359
 1436  -359
 2872  -359
 5744  -359
11488  -359
22976  -359
45952  -359
91904  -359

  365  -365
  730  -365
 1460  -365
 2920  -365
 5840  -365
11680  -365
23360  -365
46720  -365
93440  -365

  371  -371
  742  -371
 1484  -371
 2968  -371
 5936  -371
11872  -371
23744  -371
47488  -371
94976  -371

  377  -377
  754  -377
 1508  -377
 3016  -377
 6032  -377
12064  -377
24128  -377
48256  -377
96512  -377

  383  -383
  766  -383
 1532  -383
 3064  -383
 6128  -383
12256  -383
24512  -383
49024  -383
98048  -383

  389  -389
  778  -389
 1556  -389
 3112  -389
 6224  -389
12448  -389
24896  -389
49792  -389
99584  -389

  395  -395
  790  -395
 1580  -395
 3160  -395
 6320  -395
12640  -395
25280  -395
50560  -395
101120  -395

  401  -401
  802  -401
 1604  -401
 3208  -401
 6416  -401
12832  -401
25664  -401
51328  -401
102656  -401

  407  -407
  814  -407
 1628  -407
 3256  -407
 6512  -407
13024  -407
26048  -407
52096  -407
104192  -407

  413  -413
  826  -413
 1652  -413
 3304  -413
 6608  -413
13216  -413
26432  -413
52864  -413
105728  -413

  419  -419
  838  -419
 1676  -419
 3352  -419
 6704  -419
13408  -419
26816  -419
53632  -419
107264  -419

  425  -425
  850  -425
 1700  -425
 3400  -425
 6800  -425
13600  -425
27200  -425
54400  -425
108800  -425

  431  -431
  862  -431
 1724  -431
 3448  -431
 6896  -431
13792  -431
27584  -431
55168  -431
110336  -431

  437  -437
  874  -437
 1748  -437
 3496  -437
 6992  -437
13984  -437
27968  -437
55936  -437
111872  -437

  443  -443
  886  -443
 1772  -443
 3544  -443
 7088  -443
14176  -443
28352  -443
56704  -443
113408  -443

  449  -449
  898  -449
 1796  -449
 3592  -449
 7184  -449
14368  -449
28736  -449
57472  -449
114944  -449

  455  -455
  910  -455
 1820  -455
 3640  -455
 7280  -455
14560  -455
29120  -455
58240  -455
116480  -455

  461  -461
  922  -461
 1844  -461
 3688  -461
 7376  -461
14752  -461
29504  -461
59008  -461
118016  -461

  467  -467
  934  -467
 1868  -467
 3736  -467
 7472  -467
14944  -467
29888  -467
59776  -467
119552  -467

  473  -473
  946  -473
 1892  -473
 3784  -473
 7568  -473
15136  -473
30272  -473
60544  -473
121088  -473

  479  -479
  958  -479
 1916  -479
 3832  -479
 7664  -479
15328  -479
30656  -479
61312  -479
122624  -479

  485  -485
  970  -485
 1940  -485
 3880  -485
 7760  -485
15520  -485
31040  -485
62080  -485
124160  -485

  491  -491
  982  -491
 1964  -491
 3928  -491
 7856  -491
15712  -491
31424  -491
62848  -491
125696  -491

  497  -497
  994  -497
 1988  -497
 3976  -497
 7952  -497
15904  -497
31808  -497
63616  -497
127232  -497

  503  -503
 1006  -503
 2012  -503
 4024  -503
 8048  -503
16096  -503
32192  -503
64384  -503
128768  -503

  509  -509
 1018  -509
 2036  -509
 4072  -509
 8144  -509
16288  -509
32576  -509
65152  -509
130304  -509

  515  -515
 1030  -515
 2060  -515
 4120  -515
 8240  -515
16480  -515
32960  -515
65920  -515
131840  -515

  521  -521
 1042  -521
 2084  -521
 4168  -521
 8336  -521
16672  -521
33344  -521
66688  -521
133376  -521

  527  -527
 1054  -527
 2108  -527
 4216  -527
 8432  -527
16864  -527
33728  -527
67456  -527
134912  -527

  533  -533
 1066  -533
 2132  -533
 4264  -533
 8528  -533
17056  -533
34112  -533
68224  -533
136448  -533

  539  -539
 1078  -539
 2156  -539
 4312  -539
 8624  -539
17248  -539
34496  -539
68992  -539
137984  -539

  545  -545
 1090  -545
 2180  -545
 4360  -545
 8720  -545
17440  -545
34880  -545
69760  -545
139520  -545

  551  -551
 1102  -551
 2204  -551
 4408  -551
 8816  -551
17632  -551
35264  -551
70528  -551
141056  -551

  557  -557
 1114  -557
 2228  -557
 4456  -557
 8912  -557
17824  -557
35648  -557
71296  -557
142592  -557

  563  -563
 1126  -563
 2252  -563
 4504  -563
 9008  -563
18016  -563
36032  -563
72064  -563
144128  -563

  569  -569
 1138  -569
 2276  -569
 4552  -569
 9104  -569
18208  -569
36416  -569
72832  -569
145664  -569

  575  -575
 1150  -575
 2300  -575
 4600  -575
 9200  -575
18400  -575
36800  -575
73600  -575
147200  -575

  581  -581
 1162  -581
 2324  -581
 4648  -581
 9296  -581
18592  -581
37184  -581
74368  -581
148736  -581

  587  -587
 1174  -587
 2348  -587
 4696  -587
 9392  -587
18784  -587
37568  -587
75136  -587

  593  -593
 1186  -593
 2372  -593
 4744  -593
 9488  -593
18976  -593
37952  -593
75904  -593

  599  -599
 1198  -599
 2396  -599
 4792  -599
 9584  -599
19168  -599
38336  -599
76672  -599

  605  -605
 1210  -605
 2420  -605
 4840  -605
 9680  -605
19360  -605
38720  -605
77440  -605

  611  -611
 1222  -611
 2444  -611
 4888  -611
 9776  -611
19552  -611
39104  -611
78208  -611

  617  -617
 1234  -617
 2468  -617
 4936  -617
 9872  -617
19744  -617
39488  -617
78976  -617

  623  -623
 1246  -623
 2492  -623
 4984  -623
 9968  -623
19936  -623
39872  -623
79744  -623

  629  -629
 1258  -629
 2516  -629
 5032  -629
10064  -629
20128  -629
40256  -629
80512  -629

  635  -635
 1270  -635
 2540  -635
 5080  -635
10160  -635
20320  -635
40640  -635
81280  -635

  641  -641
 1282  -641
 2564  -641
 5128  -641
10256  -641
20512  -641
41024  -641
82048  -641

  647  -647
 1294  -647
 2588  -647
 5176  -647
10352  -647
20704  -647
41408  -647
82816  -647

  653  -653
 1306  -653
 2612  -653
 5224  -653
10448  -653
20896  -653
41792  -653
83584  -653

  659  -659
 1318  -659
 2636  -659
 5272  -659
10544  -659
21088  -659
42176  -659
84352  -659

  665  -665
 1330  -665
 2660  -665
 5320  -665
10640  -665
21280  -665
42560  -665
85120  -665

  671  -671
 1342  -671
 2684  -671
 5368  -671
10736  -671
21472  -671
42944  -671
85888  -671

  677  -677
 1354  -677
 2708  -677
 5416  -677
10832  -677
21664  -677
43328  -677
86656  -677

  683  -683
 1366  -683
 2732  -683
 5464  -683
10928  -683
21856  -683
43712  -683
87424  -683

  689  -689
 1378  -689
 2756  -689
 5512  -689
11024  -689
22048  -689
44096  -689
88192  -689

  695  -695
 1390  -695
 2780  -695
 5560  -695
11120  -695
22240  -695
44480  -695
88960  -695

  701  -701
 1402  -701
 2804  -701
 5608  -701
11216  -701
22432  -701
44864  -701
89728  -701

  707  -707
 1414  -707
 2828  -707
 5656  -707
11312  -707
22624  -707
45248  -707
90496  -707

  713  -713
 1426  -713
 2852  -713
 5704  -713
11408  -713
22816  -713
45632  -713
91264  -713

  719  -719
 1438  -719
 2876  -719
 5752  -719
11504  -719
23008  -719
46016  -719
92032  -719

  725  -725
 1450  -725
 2900  -725
 5800  -725
11600  -725
23200  -725
46400  -725
92800  -725

  731  -731
 1462  -731
 2924  -731
 5848  -731
11696  -731
23392  -731
46784  -731
93568  -731

  737  -737
 1474  -737
 2948  -737
 5896  -737
11792  -737
23584  -737
47168  -737
94336  -737

  743  -743
 1486  -743
 2972  -743
 5944  -743
11888  -743
23776  -743
47552  -743
95104  -743

  749  -749
 1498  -749
 2996  -749
 5992  -749
11984  -749
23968  -749
47936  -749
95872  -749

  755  -755
 1510  -755
 3020  -755
 6040  -755
12080  -755
24160  -755
48320  -755
96640  -755

  761  -761
 1522  -761
 3044  -761
 6088  -761
12176  -761
24352  -761
48704  -761
97408  -761

  767  -767
 1534  -767
 3068  -767
 6136  -767
12272  -767
24544  -767
49088  -767
98176  -767

  773  -773
 1546  -773
 3092  -773
 6184  -773
12368  -773
24736  -773
49472  -773
98944  -773

  779  -779
 1558  -779
 3116  -779
 6232  -779
12464  -779
24928  -779
49856  -779
99712  -779

  785  -785
 1570  -785
 3140  -785
 6280  -785
12560  -785
25120  -785
50240  -785
100480  -785

  791  -791
 1582  -791
 3164  -791
 6328  -791
12656  -791
25312  -791
50624  -791
101248  -791

  797  -797
 1594  -797
 3188  -797
 6376  -797
12752  -797
25504  -797
51008  -797
102016  -797

  803  -803
 1606  -803
 3212  -803
 6424  -803
12848  -803
25696  -803
51392  -803
102784  -803

  809  -809
 1618  -809
 3236  -809
 6472  -809
12944  -809
25888  -809
51776  -809
103552  -809

  815  -815
 1630  -815
 3260  -815
 6520  -815
13040  -815
26080  -815
52160  -815
104320  -815

  821  -821
 1642  -821
 3284  -821
 6568  -821
13136  -821
26272  -821
52544  -821
105088  -821

  827  -827
 1654  -827
 3308  -827
 6616  -827
13232  -827
26464  -827
52928  -827
105856  -827

  833  -833
 1666  -833
 3332  -833
 6664  -833
13328  -833
26656  -833
53312  -833
106624  -833

  839  -839
 1678  -839
 3356  -839
 6712  -839
13424  -839
26848  -839
53696  -839
107392  -839

  845  -845
 1690  -845
 3380  -845
 6760  -845
13520  -845
27040  -845
54080  -845
108160  -845

  851  -851
 1702  -851
 3404  -851
 6808  -851
13616  -851
27232  -851
54464  -851
108928  -851

  857  -857
 1714  -857
 3428  -857
 6856  -857
13712  -857
27424  -857
54848  -857
109696  -857

  863  -863
 1726  -863
 3452  -863
 6904  -863
13808  -863
27616  -863
55232  -863
110464  -863

  869  -869
 1738  -869
 3476  -869
 6952  -869
13904  -869
27808  -869
55616  -869
111232  -869

  875  -875
 1750  -875
 3500  -875
 7000  -875
14000  -875
28000  -875
56000  -875
112000  -875

  881  -881
 1762  -881
 3524  -881
 7048  -881
14096  -881
28192  -881
56384  -881
112768  -881

  887  -887
 1774  -887
 3548  -887
 7096  -887
14192  -887
28384  -887
56768  -887
113536  -887

  893  -893
 1786  -893
 3572  -893
 7144  -893
14288  -893
28576  -893
57152  -893
114304  -893

  899  -899
 1798  -899
 3596  -899
 7192  -899
14384  -899
28768  -899
57536  -899
115072  -899

  905  -905
 1810  -905
 3620  -905
 7240  -905
14480  -905
28960  -905
57920  -905
115840  -905

  911  -911
 1822  -911
 3644  -911
 7288  -911
14576  -911
29152  -911
58304  -911
116608  -911

  917  -917
 1834  -917
 3668  -917
 7336  -917
14672  -917
29344  -917
58688  -917
117376  -917

  923  -923
 1846  -923
 3692  -923
 7384  -923
14768  -923
29536  -923
59072  -923
118144  -923

  929  -929
 1858  -929
 3716  -929
 7432  -929
14864  -929
29728  -929
59456  -929
118912  -929

  935  -935
 1870  -935
 3740  -935
 7480  -935
14960  -935
29920  -935
59840  -935
119680  -935

  941  -941
 1882  -941
 3764  -941
 7528  -941
15056  -941
30112  -941
60224  -941
120448  -941

  947  -947
 1894  -947
 3788  -947
 7576  -947
15152  -947
30304  -947
60608  -947
121216  -947

  953  -953
 1906  -953
 3812  -953
 7624  -953
15248  -953
30496  -953
60992  -953
121984  -953

  959  -959
 1918  -959
 3836  -959
 7672  -959
15344  -959
30688  -959
61376  -959
122752  -959

  965  -965
 1930  -965
 3860  -965
 7720  -965
15440  -965
30880  -965
61760  -965
123520  -965

  971  -971
 1942  -971
 3884  -971
 7768  -971
15536  -971
31072  -971
62144  -971
124288  -971

  977  -977
 1954  -977
 3908  -977
 7816  -977
15632  -977
31264  -977
62528  -977
125056  -977

  983  -983
 1966  -983
 3932  -983
 7864  -983
15728  -983
31456  -983
62912  -983
125824  -983

  989  -989
 1978  -989
 3956  -989
 7912  -989
15824  -989
31648  -989
63296  -989
126592  -989

  995  -995
 1990  -995
 3980  -995
 7960  -995
15920  -995
31840  -995
63680  -995
127360  -995

 1001 -1001
 2002 -1001
 4004 -1001
 8008 -1001
16016 -1001
32032 -1001
64064 -1001
128128 -1001

 1007 -1007
 2014 -1007
 4028 -1007
 8056 -1007
16112 -1007
32224 -1007
64448 -1007
128896 -1007

 1013 -1013
 2026 -1013
 4052 -1013
 8104 -1013
16208 -1013
32416 -1013
64832 -1013
129664 -1013

 1019 -1019
 2038 -1019
 4076 -1019
 8152 -1019
16304 -1019
32608 -1019
65216 -1019
130432 -1019

 1025 -1025
 2050 -1025
 4100 -1025
 8200 -1025
16400 -1025
32800 -1025
65600 -1025
131200 -1025

 1031 -1031
 2062 -1031
 4124 -1031
 8248 -1031
16496 -1031
32992 -1031
65984 -1031
131968 -1031

 1037 -1037
 2074 -1037
 4148 -1037
 8296 -1037
16592 -1037
33184 -1037
66368 -1037
132736 -1037

 1043 -1043
 2086 -1043
 4172 -1043
 8344 -1043
16688 -1043
33376 -1043
66752 -1043
133504 -1043

 1049 -1049
 2098 -1049
 4196 -1049
 8392 -1049
16784 -1049
33568 -1049
67136 -1049
134272 -1049

 1055 -1055
 2110 -1055
 4220 -1055
 8440 -1055
16880 -1055
33760 -1055
67520 -1055
135040 -1055

 1061 -1061
 2122 -1061
 4244 -1061
 8488 -1061
16976 -1061
33952 -1061
67904 -1061
135808 -1061

 1067 -1067
 2134 -1067
 4268 -1067
 8536 -1067
17072 -1067
34144 -1067
68288 -1067
136576 -1067

 1073 -1073
 2146 -1073
 4292 -1073
 8584 -1073
17168 -1073
34336 -1073
68672 -1073
137344 -1073

 1079 -1079
 2158 -1079
 4316 -1079
 8632 -1079
17264 -1079
34528 -1079
69056 -1079
138112 -1079

 1085 -1085
 2170 -1085
 4340 -1085
 8680 -1085
17360 -1085
34720 -1085
69440 -1085
138880 -1085

 1091 -1091
 2182 -1091
 4364 -1091
 8728 -1091
17456 -1091
34912 -1091
69824 -1091
139648 -1091

 1097 -1097
 2194 -1097
 4388 -1097
 8776 -1097
17552 -1097
35104 -1097
70208 -1097
140416 -1097

 1103 -1103
 2206 -1103
 4412 -1103
 8824 -1103
17648 -1103
35296 -1103
70592 -1103
141184 -1103

 1109 -1109
 2218 -1109
 4436 -1109
 8872 -1109
17744 -1109
35488 -1109
70976 -1109
141952 -1109

 1115 -1115
 2230 -1115
 4460 -1115
 8920 -1115
17840 -1115
35680 -1115
71360 -1115
142720 -1115

 1121 -1121
 2242 -1121
 4484 -1121
 8968 -1121
17936 -1121
35872 -1121
71744 -1121
143488 -1121

 1127 -1127
 2254 -1127
 4508 -1127
 9016 -1127
18032 -1127
36064 -1127
72128 -1127
144256 -1127

 1133 -1133
 2266 -1133
 4532 -1133
 9064 -1133
18128 -1133
36256 -1133
72512 -1133
145024 -1133

 1139 -1139
 2278 -1139
 4556 -1139
 9112 -1139
18224 -1139
36448 -1139
72896 -1139
145792 -1139

 1145 -1145
 2290 -1145
 4580 -1145
 9160 -1145
18320 -1145
36640 -1145
73280 -1145
146560 -1145

 1151 -1151
 2302 -1151
 4604 -1151
 9208 -1151
18416 -1151
36832 -1151
73664 -1151
147328 -1151

 1157 -1157
 2314 -1157
 4628 -1157
 9256 -1157
18512 -1157
37024 -1157
74048 -1157
148096 -1157

 1163 -1163
 2326 -1163
 4652 -1163
 9304 -1163
18608 -1163
37216 -1163
74432 -1163
148864 -1163

 1169 -1169
 2338 -1169
 4676 -1169
 9352 -1169
18704 -1169
37408 -1169
74816 -1169
149632 -1169

 1175 -1175
 2350 -1175
 4700 -1175
 9400 -1175
18800 -1175
37600 -1175
75200 -1175

 1181 -1181
 2362 -1181
 4724 -1181
 9448 -1181
18896 -1181
37792 -1181
75584 -1181

 1187 -1187
 2374 -1187
 4748 -1187
 9496 -1187
18992 -1187
37984 -1187
75968 -1187

 1193 -1193
 2386 -1193
 4772 -1193
 9544 -1193
19088 -1193
38176 -1193
76352 -1193

 1199 -1199
 2398 -1199
 4796 -1199
 9592 -1199
19184 -1199
38368 -1199
76736 -1199

 1205 -1205
 2410 -1205
 4820 -1205
 9640 -1205
19280 -1205
38560 -1205
77120 -1205

 1211 -1211
 2422 -1211
 4844 -1211
 9688 -1211
19376 -1211
38752 -1211
77504 -1211

 1217 -1217
 2434 -1217
 4868 -1217
 9736 -1217
19472 -1217
38944 -1217
77888 -1217

 1223 -1223
 2446 -1223
 4892 -1223
 9784 -1223
19568 -1223
39136 -1223
78272 -1223

 1229 -1229
 2458 -1229
 4916 -1229
 9832 -1229
19664 -1229
39328 -1229
78656 -1229

 1235 -1235
 2470 -1235
 4940 -1235
 9880 -1235
19760 -1235
39520 -1235
79040 -1235

 1241 -1241
 2482 -1241
 4964 -1241
 9928 -1241
19856 -1241
39712 -1241
79424 -1241

 1247 -1247
 2494 -1247
 4988 -1247
 9976 -1247
19952 -1247
39904 -1247
79808 -1247

 1253 -1253
 2506 -1253
 5012 -1253
10024 -1253
20048 -1253
40096 -1253
80192 -1253

 1259 -1259
 2518 -1259
 5036 -1259
10072 -1259
20144 -1259
40288 -1259
80576 -1259

 1265 -1265
 2530 -1265
 5060 -1265
10120 -1265
20240 -1265
40480 -1265
80960 -1265

 1271 -1271
 2542 -1271
 5084 -1271
10168 -1271
20336 -1271
40672 -1271
81344 -1271

 1277 -1277
 2554 -1277
 5108 -1277
10216 -1277
20432 -1277
40864 -1277
81728 -1277

 1283 -1283
 2566 -1283
 5132 -1283
10264 -1283
20528 -1283
41056 -1283
82112 -1283

 1289 -1289
 2578 -1289
 5156 -1289
10312 -1289
20624 -1289
41248 -1289
82496 -1289

 1295 -1295
 2590 -1295
 5180 -1295
10360 -1295
20720 -1295
41440 -1295
82880 -1295

 1301 -1301
 2602 -1301
 5204 -1301
10408 -1301
20816 -1301
41632 -1301
83264 -1301

 1307 -1307
 2614 -1307
 5228 -1307
10456 -1307
20912 -1307
41824 -1307
83648 -1307

 1313 -1313
 2626 -1313
 5252 -1313
10504 -1313
21008 -1313
42016 -1313
84032 -1313

 1319 -1319
 2638 -1319
 5276 -1319
10552 -1319
21104 -1319
42208 -1319
84416 -1319

 1325 -1325
 2650 -1325
 5300 -1325
10600 -1325
21200 -1325
42400 -1325
84800 -1325

 1331 -1331
 2662 -1331
 5324 -1331
10648 -1331
21296 -1331
42592 -1331
85184 -1331

 1337 -1337
 2674 -1337
 5348 -1337
10696 -1337
21392 -1337
42784 -1337
85568 -1337

 1343 -1343
 2686 -1343
 5372 -1343
10744 -1343
21488 -1343
42976 -1343
85952 -1343

 1349 -1349
 2698 -1349
 5396 -1349
10792 -1349
21584 -1349
43168 -1349
86336 -1349

 1355 -1355
 2710 -1355
 5420 -1355
10840 -1355
21680 -1355
43360 -1355
86720 -1355

 1361 -1361
 2722 -1361
 5444 -1361
10888 -1361
21776 -1361
43552 -1361
87104 -1361

 1367 -1367
 2734 -1367
 5468 -1367
10936 -1367
21872 -1367
43744 -1367
87488 -1367

 1373 -1373
 2746 -1373
 5492 -1373
10984 -1373
21968 -1373
43936 -1373
87872 -1373

 1379 -1379
 2758 -1379
 5516 -1379
11032 -1379
22064 -1379
44128 -1379
88256 -1379

 1385 -1385
 2770 -1385
 5540 -1385
11080 -1385
22160 -1385
44320 -1385
88640 -1385

 1391 -1391
 2782 -1391
 5564 -1391
11128 -1391
22256 -1391
44512 -1391
89024 -1391

 1397 -1397
 2794 -1397
 5588 -1397
11176 -1397
22352 -1397
44704 -1397
89408 -1397

 1403 -1403
 2806 -1403
 5612 -1403
11224 -1403
22448 -1403
44896 -1403
89792 -1403

 1409 -1409
 2818 -1409
 5636 -1409
11272 -1409
22544 -1409
45088 -1409
90176 -1409

 1415 -1415
 2830 -1415
 5660 -1415
11320 -1415
22640 -1415
45280 -1415
90560 -1415

 1421 -1421
 2842 -1421
 5684 -1421
11368 -1421
22736 -1421
45472 -1421
90944 -1421

 1427 -1427
 2854 -1427
 5708 -1427
11416 -1427
22832 -1427
45664 -1427
91328 -1427

 1433 -1433
 2866 -1433
 5732 -1433
11464 -1433
22928 -1433
45856 -1433
91712 -1433

 1439 -1439
 2878 -1439
 5756 -1439
11512 -1439
23024 -1439
46048 -1439
92096 -1439

 1445 -1445
