    3     0
    3     3
    3     9
    3    21
    3    45
    3    93
    3   189
    3   381
    3   765
    3  1533
    3  3069
    3  6141
    3 12285
    3 24573
    3 49149
    3 98301

    9     0
    9     9
    9    27
    9    63
    9   135
    9   279
    9   567
    9  1143
    9  2295
    9  4599
    9  9207
    9 18423
    9 36855
    9 73719
    9 147447

   15     0
   15    15
   15    45
   15   105
   15   225
   15   465
   15   945
   15  1905
   15  3825
   15  7665
   15 15345
   15 30705
   15 61425
   15 122865

   21     0
   21    21
   21    63
   21   147
   21   315
   21   651
   21  1323
   21  2667
   21  5355
   21 10731
   21 21483
   21 42987
   21 85995

   27     0
   27    27
   27    81
   27   189
   27   405
   27   837
   27  1701
   27  3429
   27  6885
   27 13797
   27 27621
   27 55269
   27 110565

   33     0
   33    33
   33    99
   33   231
   33   495
   33  1023
   33  2079
   33  4191
   33  8415
   33 16863
   33 33759
   33 67551
   33 135135

   39     0
   39    39
   39   117
   39   273
   39   585
   39  1209
   39  2457
   39  4953
   39  9945
   39 19929
   39 39897
   39 79833

   45     0
   45    45
   45   135
   45   315
   45   675
   45  1395
   45  2835
   45  5715
   45 11475
   45 22995
   45 46035
   45 92115

   51     0
   51    51
   51   153
   51   357
   51   765
   51  1581
   51  3213
   51  6477
   51 13005
   51 26061
   51 52173
   51 104397

   57     0
   57    57
   57   171
   57   399
   57   855
   57  1767
   57  3591
   57  7239
   57 14535
   57 29127
   57 58311
   57 116679

   63     0
   63    63
   63   189
   63   441
   63   945
   63  1953
   63  3969
   63  8001
   63 16065
   63 32193
   63 64449
   63 128961

   69     0
   69    69
   69   207
   69   483
   69  1035
   69  2139
   69  4347
   69  8763
   69 17595
   69 35259
   69 70587
   69 141243

   75     0
   75    75
   75   225
   75   525
   75  1125
   75  2325
   75  4725
   75  9525
   75 19125
   75 38325
   75 76725

   81     0
   81    81
   81   243
   81   567
   81  1215
   81  2511
   81  5103
   81 10287
   81 20655
   81 41391
   81 82863

   87     0
   87    87
   87   261
   87   609
   87  1305
   87  2697
   87  5481
   87 11049
   87 22185
   87 44457
   87 89001

   93     0
   93    93
   93   279
   93   651
   93  1395
   93  2883
   93  5859
   93 11811
   93 23715
   93 47523
   93 95139

   99     0
   99    99
   99   297
   99   693
   99  1485
   99  3069
   99  6237
   99 12573
   99 25245
   99 50589
   99 101277

  105     0
  105   105
  105   315
  105   735
  105  1575
  105  3255
  105  6615
  105 13335
  105 26775
  105 53655
  105 107415

  111     0
  111   111
  111   333
  111   777
  111  1665
  111  3441
  111  6993
  111 14097
  111 28305
  111 56721
  111 113553

  117     0
  117   117
  117   351
  117   819
  117  1755
  117  3627
  117  7371
  117 14859
  117 29835
  117 59787
  117 119691

  123     0
  123   123
  123   369
  123   861
  123  1845
  123  3813
  123  7749
  123 15621
  123 31365
  123 62853
  123 125829

  129     0
  129   129
  129   387
  129   903
  129  1935
  129  3999
  129  8127
  129 16383
  129 32895
  129 65919
  129 131967

  135     0
  135   135
  135   405
  135   945
  135  2025
  135  4185
  135  8505
  135 17145
  135 34425
  135 68985
  135 138105

  141     0
  141   141
  141   423
  141   987
  141  2115
  141  4371
  141  8883
  141 17907
  141 35955
  141 72051
  141 144243

  147     0
  147   147
  147   441
  147  1029
  147  2205
  147  4557
  147  9261
  147 18669
  147 37485
  147 75117

  153     0
  153   153
  153   459
  153  1071
  153  2295
  153  4743
  153  9639
  153 19431
  153 39015
  153 78183

  159     0
  159   159
  159   477
  159  1113
  159  2385
  159  4929
  159 10017
  159 20193
  159 40545
  159 81249

  165     0
  165   165
  165   495
  165  1155
  165  2475
  165  5115
  165 10395
  165 20955
  165 42075
  165 84315

  171     0
  171   171
  171   513
  171  1197
  171  2565
  171  5301
  171 10773
  171 21717
  171 43605
  171 87381

  177     0
  177   177
  177   531
  177  1239
  177  2655
  177  5487
  177 11151
  177 22479
  177 45135
  177 90447

  183     0
  183   183
  183   549
  183  1281
  183  2745
  183  5673
  183 11529
  183 23241
  183 46665
  183 93513

  189     0
  189   189
  189   567
  189  1323
  189  2835
  189  5859
  189 11907
  189 24003
  189 48195
  189 96579

  195     0
  195   195
  195   585
  195  1365
  195  2925
  195  6045
  195 12285
  195 24765
  195 49725
  195 99645

  201     0
  201   201
  201   603
  201  1407
  201  3015
  201  6231
  201 12663
  201 25527
  201 51255
  201 102711

  207     0
  207   207
  207   621
  207  1449
  207  3105
  207  6417
  207 13041
  207 26289
  207 52785
  207 105777

  213     0
  213   213
  213   639
  213  1491
  213  3195
  213  6603
  213 13419
  213 27051
  213 54315
  213 108843

  219     0
  219   219
  219   657
  219  1533
  219  3285
  219  6789
  219 13797
  219 27813
  219 55845
  219 111909

  225     0
  225   225
  225   675
  225  1575
  225  3375
  225  6975
  225 14175
  225 28575
  225 57375
  225 114975

  231     0
  231   231
  231   693
  231  1617
  231  3465
  231  7161
  231 14553
  231 29337
  231 58905
  231 118041

  237     0
  237   237
  237   711
  237  1659
  237  3555
  237  7347
  237 14931
  237 30099
  237 60435
  237 121107

  243     0
  243   243
  243   729
  243  1701
  243  3645
  243  7533
  243 15309
  243 30861
  243 61965
  243 124173

  249     0
  249   249
  249   747
  249  1743
  249  3735
  249  7719
  249 15687
  249 31623
  249 63495
  249 127239

  255     0
  255   255
  255   765
  255  1785
  255  3825
  255  7905
  255 16065
  255 32385
  255 65025
  255 130305

  261     0
  261   261
  261   783
  261  1827
  261  3915
  261  8091
  261 16443
  261 33147
  261 66555
  261 133371

  267     0
  267   267
  267   801
  267  1869
  267  4005
  267  8277
  267 16821
  267 33909
  267 68085
  267 136437

  273     0
  273   273
  273   819
  273  1911
  273  4095
  273  8463
  273 17199
  273 34671
  273 69615
  273 139503

  279     0
  279   279
  279   837
  279  1953
  279  4185
  279  8649
  279 17577
  279 35433
  279 71145
  279 142569

  285     0
  285   285
  285   855
  285  1995
  285  4275
  285  8835
  285 17955
  285 36195
  285 72675
  285 145635

  291     0
  291   291
  291   873
  291  2037
  291  4365
  291  9021
  291 18333
  291 36957
  291 74205
  291 148701

  297     0
  297   297
  297   891
  297  2079
  297  4455
  297  9207
  297 18711
  297 37719
  297 75735

  303     0
  303   303
  303   909
  303  2121
  303  4545
  303  9393
  303 19089
  303 38481
  303 77265

  309     0
  309   309
  309   927
  309  2163
  309  4635
  309  9579
  309 19467
  309 39243
  309 78795

  315     0
  315   315
  315   945
  315  2205
  315  4725
  315  9765
  315 19845
  315 40005
  315 80325

  321     0
  321   321
  321   963
  321  2247
  321  4815
  321  9951
  321 20223
  321 40767
  321 81855

  327     0
  327   327
  327   981
  327  2289
  327  4905
  327 10137
  327 20601
  327 41529
  327 83385

  333     0
  333   333
  333   999
  333  2331
  333  4995
  333 10323
  333 20979
  333 42291
  333 84915

  339     0
  339   339
  339  1017
  339  2373
  339  5085
  339 10509
  339 21357
  339 43053
  339 86445

  345     0
  345   345
  345  1035
  345  2415
  345  5175
  345 10695
  345 21735
  345 43815
  345 87975

  351     0
  351   351
  351  1053
  351  2457
  351  5265
  351 10881
  351 22113
  351 44577
  351 89505

  357     0
  357   357
  357  1071
  357  2499
  357  5355
  357 11067
  357 22491
  357 45339
  357 91035

  363     0
  363   363
  363  1089
  363  2541
  363  5445
  363 11253
  363 22869
  363 46101
  363 92565

  369     0
  369   369
  369  1107
  369  2583
  369  5535
  369 11439
  369 23247
  369 46863
  369 94095

  375     0
  375   375
  375  1125
  375  2625
  375  5625
  375 11625
  375 23625
  375 47625
  375 95625

  381     0
  381   381
  381  1143
  381  2667
  381  5715
  381 11811
  381 24003
  381 48387
  381 97155

  387     0
  387   387
  387  1161
  387  2709
  387  5805
  387 11997
  387 24381
  387 49149
  387 98685

  393     0
  393   393
  393  1179
  393  2751
  393  5895
  393 12183
  393 24759
  393 49911
  393 100215

  399     0
  399   399
  399  1197
  399  2793
  399  5985
  399 12369
  399 25137
  399 50673
